Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2022-07-07,Rope Push Down,Triceps,23.0,kgs,15,,,,""
2022-07-07,Rope Push Down,Triceps,27.0,kgs,12,,,,""
2022-07-07,Rope Push Down,Triceps,27.0,kgs,12,,,,""
2022-07-07,Rope Push Down,Triceps,27.0,kgs,12,,,,""
2022-07-07,Seated Machine Fly,Chest,36.0,kgs,12,,,,""
2022-07-07,Seated Machine Fly,Chest,41.0,kgs,12,,,,""
2022-07-07,Seated Machine Fly,Chest,41.0,kgs,10,,,,""
2022-07-07,Seated Machine Fly,Chest,41.0,kgs,7,,,,""
2022-07-07,Cable Fly,Chest,14.0,kgs,12,,,,""
2022-07-07,Cable Fly,Chest,16.0,kgs,12,,,,""
2022-07-07,Cable Fly,Chest,16.0,kgs,15,,,,""
2022-07-07,Cable Fly,Chest,18.0,kgs,12,,,,""
2022-07-07,Cable Overhead Triceps Extension,Triceps,20.0,kgs,15,,,,""
2022-07-07,Cable Overhead Triceps Extension,Triceps,23.0,kgs,15,,,,""
2022-07-07,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-07,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-07,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-07,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-07,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-07,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-10,Barbell Squat,Legs,20.0,kgs,10,,,,""
2022-07-10,Barbell Squat,Legs,60.0,kgs,10,,,,""
2022-07-10,Barbell Squat,Legs,70.0,kgs,10,,,,""
2022-07-10,Barbell Squat,Legs,75.0,kgs,10,,,,""
2022-07-10,Barbell Squat,Legs,80.0,kgs,10,,,,""
2022-07-10,Barbell Squat,Legs,85.0,kgs,7,,,,""
2022-07-10,Barbell Squat,Legs,85.0,kgs,6,,,,""
2022-07-10,Calf Extension Machine,Legs,82.0,kgs,12,,,,""
2022-07-10,Calf Extension Machine,Legs,91.0,kgs,12,,,,""
2022-07-10,Calf Extension Machine,Legs,105.0,kgs,12,,,,""
2022-07-10,Calf Extension Machine,Legs,105.0,kgs,12,,,,""
2022-07-10,Calf Extension Machine,Legs,109.0,kgs,12,,,,""
2022-07-10,Glute Extension Machine,Legs,18.0,kgs,10,,,,""
2022-07-10,Glute Extension Machine,Legs,20.0,kgs,10,,,,""
2022-07-10,Glute Extension Machine,Legs,23.0,kgs,10,,,,""
2022-07-10,Glute Extension Machine,Legs,23.0,kgs,10,,,,""
2022-07-10,Leg Extension Machine,Legs,59.0,kgs,10,,,,""
2022-07-10,Leg Extension Machine,Legs,64.0,kgs,10,,,,""
2022-07-10,Leg Extension Machine,Legs,66.0,kgs,10,,,,""
2022-07-10,Leg Extension Machine,Legs,68.0,kgs,10,,,,""
2022-07-10,Out Abductor,Legs,45.0,kgs,15,,,,""
2022-07-10,Out Abductor,Legs,54.0,kgs,15,,,,""
2022-07-10,Out Abductor,Legs,59.0,kgs,12,,,,""
2022-07-10,Out Abductor,Legs,61.0,kgs,15,,,,""
2022-07-10,In Abductor,Legs,43.0,kgs,15,,,,""
2022-07-10,In Abductor,Legs,50.0,kgs,15,,,,""
2022-07-10,In Abductor,Legs,54.0,kgs,15,,,,""
2022-07-10,In Abductor,Legs,56.0,kgs,15,,,,""
2022-07-11,Overhead Press,Shoulders,20.0,kgs,12,,,,""
2022-07-11,Overhead Press,Shoulders,30.0,kgs,8,,,,""
2022-07-11,Overhead Press,Shoulders,35.0,kgs,8,,,,""
2022-07-11,Overhead Press,Shoulders,35.0,kgs,8,,,,""
2022-07-11,Overhead Press,Shoulders,35.0,kgs,6,,,,""
2022-07-11,Overhead Press,Shoulders,35.0,kgs,6,,,,""
2022-07-11,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-11,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-11,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-11,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-11,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2022-07-11,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2022-07-11,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-11,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-11,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-11,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-11,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-11,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-11,Cable Face Pull,Shoulders,27.0,kgs,10,,,,""
2022-07-11,Cable Face Pull,Shoulders,32.0,kgs,10,,,,""
2022-07-11,Cable Face Pull,Shoulders,36.0,kgs,10,,,,""
2022-07-11,Cable Face Pull,Shoulders,41.0,kgs,10,,,,""
2022-07-13,Deadlift,Back,60.0,kgs,10,,,,""
2022-07-13,Deadlift,Back,80.0,kgs,10,,,,""
2022-07-13,Deadlift,Back,100.0,kgs,8,,,,""
2022-07-13,Deadlift,Back,105.0,kgs,10,,,,""
2022-07-13,Deadlift,Back,110.0,kgs,6,,,,""
2022-07-13,Deadlift,Back,110.0,kgs,6,,,,""
2022-07-13,Diverging Seated Row,Back,52.0,kgs,12,,,,""
2022-07-13,Diverging Seated Row,Back,56.0,kgs,12,,,,""
2022-07-13,Diverging Seated Row,Back,56.0,kgs,10,,,,""
2022-07-13,Diverging Seated Row,Back,56.0,kgs,10,,,,""
2022-07-13,Lat Pulldown,Back,54.0,kgs,10,,,,""
2022-07-13,Lat Pulldown,Back,59.0,kgs,10,,,,""
2022-07-13,Lat Pulldown,Back,61.0,kgs,10,,,,""
2022-07-13,Lat Pulldown,Back,61.0,kgs,10,,,,""
2022-07-13,Straight-Arm Cable Pushdown,Back,18.0,kgs,12,,,,""
2022-07-13,Straight-Arm Cable Pushdown,Back,23.0,kgs,12,,,,""
2022-07-13,Straight-Arm Cable Pushdown,Back,27.0,kgs,12,,,,""
2022-07-13,Straight-Arm Cable Pushdown,Back,32.0,kgs,12,,,,""
2022-07-13,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,12,,,,""
2022-07-13,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2022-07-13,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2022-07-13,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2022-07-13,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,,""
2022-07-13,Dumbbell Hammer Curl,Biceps,10.0,kgs,10,,,,""
2022-07-13,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,,""
2022-07-13,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,,""
2022-07-14,Incline Dumbbell Bench Press,Chest,20.0,kgs,14,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,40.0,kgs,15,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,50.0,kgs,8,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,65.0,kgs,6,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,,""
2022-07-14,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,,""
2022-07-14,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-14,Incline Dumbbell Bench Press,Chest,22.0,kgs,12,,,,""
2022-07-14,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-14,Cable Fly,Chest,16.0,kgs,12,,,,""
2022-07-14,Cable Fly,Chest,18.0,kgs,12,,,,""
2022-07-14,Cable Fly,Chest,21.0,kgs,12,,,,""
2022-07-14,Cable Fly,Chest,21.0,kgs,12,,,,""
2022-07-14,Seated Machine Fly,Chest,36.0,kgs,10,,,,""
2022-07-14,Seated Machine Fly,Chest,41.0,kgs,12,,,,""
2022-07-14,Seated Machine Fly,Chest,41.0,kgs,10,,,,""
2022-07-14,Rope Push Down,Triceps,23.0,kgs,12,,,,""
2022-07-14,Rope Push Down,Triceps,27.0,kgs,12,,,,""
2022-07-14,Rope Push Down,Triceps,32.0,kgs,10,,,,""
2022-07-14,Rope Push Down,Triceps,32.0,kgs,10,,,,""
2022-07-14,Cable Overhead Triceps Extension,Triceps,23.0,kgs,10,,,,""
2022-07-14,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-14,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-14,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-14,Triceps Press Machine,Triceps,45.0,kgs,12,,,,""
2022-07-14,Triceps Press Machine,Triceps,50.0,kgs,12,,,,""
2022-07-14,Triceps Press Machine,Triceps,54.0,kgs,10,,,,""
2022-07-14,Triceps Press Machine,Triceps,56.0,kgs,10,,,,""
2022-07-16,Barbell Squat,Legs,20.0,kgs,10,,,,""
2022-07-16,Barbell Squat,Legs,70.0,kgs,10,,,,""
2022-07-16,Barbell Squat,Legs,80.0,kgs,8,,,,""
2022-07-16,Barbell Squat,Legs,85.0,kgs,10,,,,""
2022-07-16,Barbell Squat,Legs,85.0,kgs,8,,,,""
2022-07-16,Barbell Squat,Legs,85.0,kgs,7,,,,""
2022-07-16,Barbell Squat,Legs,85.0,kgs,6,,,,""
2022-07-16,Glute Extension Machine,Legs,18.0,kgs,10,,,,""
2022-07-16,Glute Extension Machine,Legs,23.0,kgs,10,,,,""
2022-07-16,Glute Extension Machine,Legs,25.0,kgs,10,,,,""
2022-07-16,Glute Extension Machine,Legs,25.0,kgs,10,,,,""
2022-07-16,Calf Extension Machine,Legs,91.0,kgs,12,,,,""
2022-07-16,Calf Extension Machine,Legs,100.0,kgs,12,,,,""
2022-07-16,Calf Extension Machine,Legs,109.0,kgs,12,,,,""
2022-07-16,Calf Extension Machine,Legs,114.0,kgs,12,,,,""
2022-07-16,Leg Extension Machine,Legs,61.0,kgs,12,,,,""
2022-07-16,Leg Extension Machine,Legs,66.0,kgs,10,,,,""
2022-07-16,Leg Extension Machine,Legs,68.0,kgs,10,,,,""
2022-07-16,Leg Extension Machine,Legs,70.0,kgs,12,,,,""
2022-07-16,Out Abductor,Legs,54.0,kgs,12,,,,""
2022-07-16,Out Abductor,Legs,64.0,kgs,12,,,,""
2022-07-16,Out Abductor,Legs,68.0,kgs,12,,,,""
2022-07-16,Out Abductor,Legs,70.0,kgs,12,,,,""
2022-07-16,In Abductor,Legs,54.0,kgs,12,,,,""
2022-07-16,In Abductor,Legs,59.0,kgs,12,,,,""
2022-07-16,In Abductor,Legs,64.0,kgs,12,,,,""
2022-07-16,In Abductor,Legs,66.0,kgs,12,,,,""
2022-07-18,Overhead Press,Shoulders,20.0,kgs,12,,,,""
2022-07-18,Overhead Press,Shoulders,30.0,kgs,8,,,,""
2022-07-18,Overhead Press,Shoulders,35.0,kgs,10,,,,""
2022-07-18,Overhead Press,Shoulders,37.5,kgs,8,,,,""
2022-07-18,Overhead Press,Shoulders,37.5,kgs,7,,,,""
2022-07-18,Overhead Press,Shoulders,37.5,kgs,5,,,,""
2022-07-18,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-18,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-18,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-18,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-18,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-18,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-18,Front Dumbbell Raise,Shoulders,8.0,kgs,9,,,,""
2022-07-18,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-18,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-18,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-18,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-18,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-18,Cable Face Pull,Shoulders,36.0,kgs,10,,,,""
2022-07-18,Cable Face Pull,Shoulders,41.0,kgs,12,,,,""
2022-07-18,Cable Face Pull,Shoulders,41.0,kgs,12,,,,""
2022-07-18,Cable Face Pull,Shoulders,41.0,kgs,12,,,,""
2022-07-18,Rear Delt Machine Fly,Shoulders,32.0,kgs,12,,,,""
2022-07-18,Rear Delt Machine Fly,Shoulders,34.0,kgs,10,,,,""
2022-07-18,Rear Delt Machine Fly,Shoulders,36.0,kgs,12,,,,""
2022-07-18,Rear Delt Machine Fly,Shoulders,38.0,kgs,10,,,,""
2022-07-19,Straight-Arm Cable Pushdown,Back,23.0,kgs,12,,,,""
2022-07-19,Straight-Arm Cable Pushdown,Back,27.0,kgs,12,,,,""
2022-07-19,Deadlift,Back,70.0,kgs,10,,,,""
2022-07-19,Deadlift,Back,90.0,kgs,8,,,,""
2022-07-19,Deadlift,Back,105.0,kgs,8,,,,""
2022-07-19,Deadlift,Back,110.0,kgs,10,,,,""
2022-07-19,Deadlift,Back,110.0,kgs,8,,,,""
2022-07-19,Deadlift,Back,110.0,kgs,5,,,,""
2022-07-19,Straight-Arm Cable Pushdown,Back,32.0,kgs,12,,,,""
2022-07-19,Straight-Arm Cable Pushdown,Back,36.0,kgs,10,,,,""
2022-07-19,Lat Pulldown,Back,56.0,kgs,10,,,,""
2022-07-19,Lat Pulldown,Back,61.0,kgs,12,,,,""
2022-07-19,Lat Pulldown,Back,64.0,kgs,8,,,,""
2022-07-19,Lat Pulldown,Back,66.0,kgs,8,,,,""
2022-07-19,Diverging Seated Row,Back,52.0,kgs,10,,,,""
2022-07-19,Diverging Seated Row,Back,56.0,kgs,10,,,,""
2022-07-19,Diverging Seated Row,Back,59.0,kgs,10,,,,""
2022-07-19,Diverging Seated Row,Back,59.0,kgs,10,,,,""
2022-07-19,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2022-07-19,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,7,,,,""
2022-07-19,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,9,,,,""
2022-07-19,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,7,,,,""
2022-07-19,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,,""
2022-07-19,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,,""
2022-07-19,Dumbbell Hammer Curl,Biceps,10.0,kgs,7,,,,""
2022-07-19,Dumbbell Hammer Curl,Biceps,10.0,kgs,10,,,,""
2022-07-19,EZ-Bar Preacher Curl,Biceps,10.0,kgs,10,,,,""
2022-07-19,EZ-Bar Preacher Curl,Biceps,20.0,kgs,8,,,,""
2022-07-19,EZ-Bar Preacher Curl,Biceps,20.0,kgs,10,,,,""
2022-07-19,EZ-Bar Preacher Curl,Biceps,20.0,kgs,8,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,40.0,kgs,15,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,65.0,kgs,8,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,65.0,kgs,7,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,65.0,kgs,7,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,65.0,kgs,6,,,,""
2022-07-22,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,,""
2022-07-22,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-22,Incline Dumbbell Bench Press,Chest,24.0,kgs,10,,,,""
2022-07-22,Incline Dumbbell Bench Press,Chest,24.0,kgs,10,,,,""
2022-07-22,Incline Dumbbell Bench Press,Chest,24.0,kgs,8,,,,""
2022-07-22,Cable Fly,Chest,18.0,kgs,12,,,,""
2022-07-22,Cable Fly,Chest,21.0,kgs,12,,,,""
2022-07-22,Cable Fly,Chest,23.0,kgs,10,,,,""
2022-07-22,Cable Fly,Chest,23.0,kgs,12,,,,""
2022-07-22,Rope Push Down,Triceps,27.0,kgs,15,,,,""
2022-07-22,Rope Push Down,Triceps,32.0,kgs,12,,,,""
2022-07-22,Rope Push Down,Triceps,32.0,kgs,11,,,,""
2022-07-22,Rope Push Down,Triceps,32.0,kgs,12,,,,""
2022-07-22,Cable Overhead Triceps Extension,Triceps,23.0,kgs,10,,,,""
2022-07-22,Cable Overhead Triceps Extension,Triceps,27.0,kgs,10,,,,""
2022-07-22,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-22,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-22,Seated Machine Fly,Chest,38.0,kgs,12,,,,""
2022-07-22,Seated Machine Fly,Chest,41.0,kgs,10,,,,""
2022-07-22,Seated Machine Fly,Chest,43.0,kgs,10,,,,""
2022-07-22,Seated Machine Fly,Chest,43.0,kgs,12,,,,""
2022-07-22,Triceps Press Machine,Triceps,45.0,kgs,12,,,,""
2022-07-22,Triceps Press Machine,Triceps,54.0,kgs,10,,,,""
2022-07-22,Triceps Press Machine,Triceps,59.0,kgs,10,,,,""
2022-07-22,Triceps Press Machine,Triceps,61.0,kgs,10,,,,""
2022-07-25,Overhead Press,Shoulders,20.0,kgs,12,,,,""
2022-07-25,Overhead Press,Shoulders,35.0,kgs,8,,,,""
2022-07-25,Overhead Press,Shoulders,37.5,kgs,10,,,,""
2022-07-25,Overhead Press,Shoulders,37.5,kgs,7,,,,""
2022-07-25,Overhead Press,Shoulders,37.5,kgs,7,,,,""
2022-07-25,Overhead Press,Shoulders,37.5,kgs,5,,,,""
2022-07-25,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-25,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-25,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-25,Seated Dumbbell Press,Shoulders,22.0,kgs,12,,,,""
2022-07-25,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-25,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-25,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-25,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-25,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-25,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-25,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-25,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-25,Cable Face Pull,Shoulders,36.0,kgs,12,,,,""
2022-07-25,Cable Face Pull,Shoulders,41.0,kgs,10,,,,""
2022-07-25,Cable Face Pull,Shoulders,46.0,kgs,10,,,,""
2022-07-25,Cable Face Pull,Shoulders,46.0,kgs,10,,,,""
2022-07-25,Rear Delt Machine Fly,Shoulders,36.0,kgs,12,,,,""
2022-07-25,Rear Delt Machine Fly,Shoulders,38.0,kgs,10,,,,""
2022-07-25,Rear Delt Machine Fly,Shoulders,41.0,kgs,10,,,,""
2022-07-25,Rear Delt Machine Fly,Shoulders,41.0,kgs,10,,,,""
2022-07-26,Barbell Squat,Legs,20.0,kgs,12,,,,""
2022-07-26,Barbell Squat,Legs,70.0,kgs,10,,,,""
2022-07-26,Barbell Squat,Legs,80.0,kgs,8,,,,""
2022-07-26,Barbell Squat,Legs,90.0,kgs,8,,,,""
2022-07-26,Barbell Squat,Legs,90.0,kgs,8,,,,""
2022-07-26,Barbell Squat,Legs,80.0,kgs,10,,,,""
2022-07-26,Barbell Squat,Legs,80.0,kgs,8,,,,""
2022-07-26,Glute Extension Machine,Legs,23.0,kgs,10,,,,""
2022-07-26,Glute Extension Machine,Legs,25.0,kgs,10,,,,""
2022-07-26,Glute Extension Machine,Legs,27.0,kgs,10,,,,""
2022-07-26,Glute Extension Machine,Legs,27.0,kgs,10,,,,""
2022-07-26,Calf Extension Machine,Legs,91.0,kgs,12,,,,""
2022-07-26,Calf Extension Machine,Legs,100.0,kgs,12,,,,""
2022-07-26,Calf Extension Machine,Legs,109.0,kgs,12,,,,""
2022-07-26,Calf Extension Machine,Legs,118.0,kgs,12,,,,""
2022-07-26,Leg Extension Machine,Legs,64.0,kgs,10,,,,""
2022-07-26,Leg Extension Machine,Legs,66.0,kgs,10,,,,""
2022-07-26,Leg Extension Machine,Legs,68.0,kgs,10,,,,""
2022-07-26,Leg Extension Machine,Legs,70.0,kgs,12,,,,""
2022-07-26,Lying Leg Curl Machine,Legs,27.0,kgs,10,,,,""
2022-07-26,Lying Leg Curl Machine,Legs,32.0,kgs,10,,,,""
2022-07-26,Lying Leg Curl Machine,Legs,32.0,kgs,10,,,,""
2022-07-26,Lying Leg Curl Machine,Legs,32.0,kgs,10,,,,""
2022-07-26,Out Abductor,Legs,59.0,kgs,12,,,,""
2022-07-26,Out Abductor,Legs,64.0,kgs,12,,,,""
2022-07-26,Out Abductor,Legs,68.0,kgs,12,,,,""
2022-07-26,Out Abductor,Legs,73.0,kgs,12,,,,""
2022-07-26,In Abductor,Legs,59.0,kgs,12,,,,""
2022-07-26,In Abductor,Legs,64.0,kgs,12,,,,""
2022-07-26,In Abductor,Legs,68.0,kgs,12,,,,""
2022-07-26,In Abductor,Legs,68.0,kgs,12,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,40.0,kgs,15,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,65.0,kgs,10,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,65.0,kgs,10,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,65.0,kgs,8,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,65.0,kgs,6,,,,""
2022-07-27,Flat Barbell Bench Press,Chest,65.0,kgs,6,,,,""
2022-07-27,Incline Dumbbell Bench Press,Chest,24.0,kgs,10,,,,""
2022-07-27,Incline Dumbbell Bench Press,Chest,24.0,kgs,10,,,,""
2022-07-27,Incline Dumbbell Bench Press,Chest,24.0,kgs,10,,,,""
2022-07-27,Incline Dumbbell Bench Press,Chest,24.0,kgs,10,,,,""
2022-07-27,Rope Push Down,Triceps,27.0,kgs,15,,,,""
2022-07-27,Rope Push Down,Triceps,32.0,kgs,13,,,,""
2022-07-27,Rope Push Down,Triceps,32.0,kgs,10,,,,""
2022-07-27,Rope Push Down,Triceps,36.0,kgs,10,,,,""
2022-07-27,Cable Overhead Triceps Extension,Triceps,23.0,kgs,12,,,,""
2022-07-27,Cable Overhead Triceps Extension,Triceps,27.0,kgs,12,,,,""
2022-07-27,Cable Overhead Triceps Extension,Triceps,32.0,kgs,12,,,,""
2022-07-27,Cable Overhead Triceps Extension,Triceps,32.0,kgs,12,,,,""
2022-07-27,Seated Machine Fly,Chest,41.0,kgs,12,,,,""
2022-07-27,Seated Machine Fly,Chest,45.0,kgs,12,,,,""
2022-07-27,Seated Machine Fly,Chest,47.0,kgs,12,,,,""
2022-07-27,Seated Machine Fly,Chest,47.0,kgs,10,,,,""
2022-07-27,Cable Fly,Chest,18.0,kgs,12,,,,""
2022-07-27,Cable Fly,Chest,21.0,kgs,12,,,,""
2022-07-27,Cable Fly,Chest,23.0,kgs,12,,,,""
2022-07-27,Cable Fly,Chest,23.0,kgs,12,,,,""
2022-07-27,Triceps Press Machine,Triceps,54.0,kgs,10,,,,""
2022-07-27,Triceps Press Machine,Triceps,59.0,kgs,10,,,,""
2022-07-27,Triceps Press Machine,Triceps,61.0,kgs,10,,,,""
2022-07-27,Triceps Press Machine,Triceps,64.0,kgs,9,,,,""
2022-07-29,Deadlift,Back,70.0,kgs,10,,,,""
2022-07-29,Deadlift,Back,100.0,kgs,8,,,,""
2022-07-29,Deadlift,Back,110.0,kgs,5,,,,""
2022-07-29,Deadlift,Back,110.0,kgs,8,,,,""
2022-07-29,Deadlift,Back,110.0,kgs,6,,,,""
2022-07-29,Deadlift,Back,110.0,kgs,5,,,,""
2022-07-29,Lat Pulldown,Back,56.0,kgs,10,,,,""
2022-07-29,Lat Pulldown,Back,61.0,kgs,10,,,,""
2022-07-29,Lat Pulldown,Back,66.0,kgs,10,,,,""
2022-07-29,Lat Pulldown,Back,66.0,kgs,10,,,,""
2022-07-29,Diverging Seated Row,Back,50.0,kgs,10,,,,""
2022-07-29,Diverging Seated Row,Back,54.0,kgs,10,,,,""
2022-07-29,Diverging Seated Row,Back,59.0,kgs,10,,,,""
2022-07-29,Diverging Seated Row,Back,59.0,kgs,10,,,,""
2022-07-29,Straight-Arm Cable Pushdown,Back,23.0,kgs,10,,,,""
2022-07-29,Straight-Arm Cable Pushdown,Back,27.0,kgs,10,,,,""
2022-07-29,Straight-Arm Cable Pushdown,Back,32.0,kgs,10,,,,""
2022-07-29,Straight-Arm Cable Pushdown,Back,36.0,kgs,10,,,,""
2022-07-29,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2022-07-29,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2022-07-29,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,8,,,,""
2022-07-29,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,8,,,,""
2022-07-29,Dumbbell Hammer Curl,Biceps,10.0,kgs,10,,,,""
2022-07-29,Dumbbell Hammer Curl,Biceps,10.0,kgs,10,,,,""
2022-07-29,Dumbbell Hammer Curl,Biceps,10.0,kgs,10,,,,""
2022-07-29,Dumbbell Hammer Curl,Biceps,10.0,kgs,8,,,,""
2022-07-30,Overhead Press,Shoulders,20.0,kgs,12,,,,""
2022-07-30,Overhead Press,Shoulders,35.0,kgs,10,,,,""
2022-07-30,Overhead Press,Shoulders,37.5,kgs,8,,,,""
2022-07-30,Overhead Press,Shoulders,40.0,kgs,8,,,,""
2022-07-30,Overhead Press,Shoulders,40.0,kgs,7,,,,""
2022-07-30,Overhead Press,Shoulders,40.0,kgs,6,,,,""
2022-07-30,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-30,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,,""
2022-07-30,Seated Dumbbell Press,Shoulders,24.0,kgs,10,,,,""
2022-07-30,Seated Dumbbell Press,Shoulders,24.0,kgs,10,,,,""
2022-07-30,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-30,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-30,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-30,Front Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,,""
2022-07-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,10,,,,""
2022-07-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,8,,,,""
2022-07-30,Lateral Dumbbell Raise,Shoulders,10.0,kgs,7,,,,""
2022-07-30,Cable Face Pull,Shoulders,36.0,kgs,12,,,,""
2022-07-30,Cable Face Pull,Shoulders,41.0,kgs,10,,,,""
2022-07-30,Cable Face Pull,Shoulders,46.0,kgs,10,,,,""
2022-07-30,Cable Face Pull,Shoulders,46.0,kgs,10,,,,""
